-122.793914;45.608626;[[0.0419, [5, 419, 5]], [0.0337, [0, 337, 108]]];['45.607826', '-122.793081', '45.608626', '-122.793914', 'St Helens Rd', '\n']
-122.793914;45.608626;[[0.057, [6, 570, 4]], [0.0323, [0, 323, 74]]];['45.608626', '-122.793914', '45.610395', '-122.795848', 'St Helens Rd', '\n']
-122.795848;45.610395;[[0.0022, [0, 22, 2742]], [0.0, [1, 0, 2510]]];['45.608626', '-122.793914', '45.610395', '-122.795848', 'St Helens Rd', '\n']
-122.786328;45.598522;[[0.0626, [69, 626, 85]], [0.0316, [85, 316, 427]]];['45.598522', '-122.786328', '45.599135', '-122.786681', '2nd St', '\n']
-122.786681;45.599135;[[0.0275, [2, 275, 872]], [0.0111, [27, 111, 215]]];['45.598522', '-122.786328', '45.599135', '-122.786681', '2nd St', '\n']
-122.781225;45.590712;[[0.1038, [0, 1038, 8]], [0.1151, [0, 1151, 29]]];['45.590712', '-122.781225', '45.590719', '-122.781238', 'Elva Ave', '\n']
-122.781238;45.590719;[[0.1038, [0, 1038, 8]], [0.1151, [0, 1151, 29]]];['45.590712', '-122.781225', '45.590719', '-122.781238', 'Elva Ave', '\n']
-122.781238;45.590719;[[0.0949, [0, 949, 15]], [0.1336, [0, 1336, 7]]];['45.590719', '-122.781238', '45.590728', '-122.781250', 'Elva Ave', '\n']
-122.78125;45.590728;[[0.0949, [0, 949, 15]], [0.1336, [0, 1336, 7]]];['45.590719', '-122.781238', '45.590728', '-122.781250', 'Elva Ave', '\n']
-122.78125;45.590728;[[0.0868, [0, 868, 27]], [0.1407, [0, 1407, 33]]];['45.590728', '-122.781250', '45.590739', '-122.781261', 'Elva Ave', '\n']
-122.781261;45.590739;[[0.0868, [0, 868, 27]], [0.1407, [0, 1407, 33]]];['45.590728', '-122.781250', '45.590739', '-122.781261', 'Elva Ave', '\n']
-122.781261;45.590739;[[0.0764, [2, 764, 49]], [0.1294, [0, 1294, 5]]];['45.590739', '-122.781261', '45.590753', '-122.781268', 'Elva Ave', '\n']
-122.781268;45.590753;[[0.0764, [2, 764, 49]], [0.1294, [0, 1294, 5]]];['45.590739', '-122.781261', '45.590753', '-122.781268', 'Elva Ave', '\n']
