start_lat,start_lng,end_lat,end_lng,name,station,opacity
40.8601,-73.93104,40.86038,-73.93092,Broadway,168th Street Washington Height,1.93
40.86038,-73.93092,40.86051,-73.93085,Broadway,168th Street Washington Height,1.93
40.86051,-73.93085,40.86064,-73.93076,Broadway,168th Street Washington Height,1.93
40.86064,-73.93076,40.86172,-73.93016,Broadway,168th Street Washington Height,1.9
40.86172,-73.93016,40.8619,-73.93007,Broadway,168th Street Washington Height,1.89
40.8619,-73.93007,40.86215,-73.92997,Broadway,168th Street Washington Height,1.86
40.86215,-73.92997,40.86261,-73.92996,Broadway,168th Street Washington Height,1.62
40.86261,-73.92996,40.86307,-73.93,Broadway,168th Street Washington Height,1.6
40.86307,-73.93,40.86346,-73.93004,Broadway,168th Street Washington Height,1.56
40.86346,-73.93004,40.86364,-73.92998,Broadway,168th Street Washington Height,1.53
40.86364,-73.92998,40.86381,-73.92987,Broadway,168th Street Washington Height,1.52
40.86381,-73.92987,40.86382,-73.92986,Broadway,168th Street Washington Height,1.52
40.86382,-73.92986,40.86389,-73.92982,Broadway,168th Street Washington Height,1.52
40.86389,-73.92982,40.86397,-73.92976,Broadway,168th Street Washington Height,1.51
40.86397,-73.92976,40.86405,-73.9297,Broadway,168th Street Washington Height,1.5
40.86405,-73.9297,40.86412,-73.92963,Broadway,168th Street Washington Height,1.49
40.86412,-73.92963,40.86426,-73.92947,Broadway,168th Street Washington Height,1.48
40.86426,-73.92947,40.86439,-73.92931,Broadway,168th Street Washington Height,1.47
40.86439,-73.92931,40.86453,-73.92916,Broadway,168th Street Washington Height,1.46
40.86453,-73.92916,40.86465,-73.92903,Broadway,168th Street Washington Height,1.45
40.86465,-73.92903,40.86473,-73.92891,Broadway,168th Street Washington Height,1.44
40.86473,-73.92891,40.86513,-73.9281,Broadway,168th Street Washington Height,1.42
40.86513,-73.9281,40.86531,-73.92777,Broadway,168th Street Washington Height,1.42
40.86531,-73.92777,40.86544,-73.92789,Riverside Dr,168th Street Washington Height,0.46
40.86544,-73.92789,40.86552,-73.92795,Riverside Dr,168th Street Washington Height,0.46
40.86552,-73.92795,40.86554,-73.92797,Riverside Dr,168th Street Washington Height,0.46
40.86554,-73.92797,40.86554,-73.92798,Riverside Dr,168th Street Washington Height,0.46
40.86554,-73.92798,40.86557,-73.92801,Riverside Dr,168th Street Washington Height,0.46
40.86557,-73.92801,40.86565,-73.92814,Riverside Dr,168th Street Washington Height,0.46
40.86565,-73.92814,40.86568,-73.9284,Riverside Dr,168th Street Washington Height,0.44
40.86568,-73.9284,40.86579,-73.92836,Seaman Ave,168th Street Washington Height,0.4
40.86579,-73.92836,40.86595,-73.92827,Seaman Ave,168th Street Washington Height,0.4
40.86595,-73.92827,40.86611,-73.92814,Seaman Ave,168th Street Washington Height,0.39
40.86611,-73.92814,40.86618,-73.9281,Seaman Ave,168th Street Washington Height,0.39
40.86618,-73.9281,40.86621,-73.92809,Seaman Ave,168th Street Washington Height,0.39
40.86621,-73.92809,40.86625,-73.92808,Seaman Ave,168th Street Washington Height,0.39
