start_lat,start_lng,end_lat,end_lng,name
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7161911,-122.450411,San Jose Avenue
37.7161911,-122.450411,37.7171231,-122.4521645,Lakeview Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7161911,-122.450411,San Jose Avenue
37.7161911,-122.450411,37.716583,-122.451155,Lakeview Ave
37.716583,-122.451155,37.7171792,-122.4506559,Caine Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7172564,-122.4495112,San Jose Avenue
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.71948,-122.4476258,San Jose Avenue
37.71948,-122.4476258,37.7194157,-122.4474602,Niagara Ave
37.7194157,-122.4474602,37.71828,-122.4481073,San Jose Avenue
37.71828,-122.4481073,37.717455,-122.4476788,Nahua Ave
37.717455,-122.4476788,37.7171229,-122.4478877,Otega Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7210963,-122.444506,Seneca Ave
37.7210963,-122.444506,37.7172477,-122.4469109,Delano Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7206831,-122.4466288,San Jose Avenue
37.7206831,-122.4466288,37.718906,-122.4437259,Geneva Ave
37.718906,-122.4437259,37.7172486,-122.4456106,Cayuga Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7210963,-122.444506,Seneca Ave
37.7210963,-122.444506,37.7176959,-122.446617,Delano Ave
37.7176959,-122.446617,37.7165832,-122.4451845,Mt Vernon Ave
37.7165832,-122.4451845,37.717099,-122.444517,Rome St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7207581,-122.4465759,San Jose Avenue
37.7207581,-122.4465759,37.7178151,-122.4423091,Geneva Ave
37.7178151,-122.4423091,37.7172523,-122.4430279,Alemany Blvd
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7207581,-122.4465759,San Jose Avenue
37.7207581,-122.4465759,37.7172555,-122.4416863,Geneva Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7172741,-122.4404528,37.7169532,-122.4396361,Amazon Ave
37.7169532,-122.4396361,37.7173398,-122.4393451,London St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7172741,-122.4404528,37.716634,-122.4387583,Amazon Ave
37.716634,-122.4387583,37.7174023,-122.4381917,Paris St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.718502,-122.4395281,Mission St
37.718502,-122.4395281,37.7171073,-122.4366507,Italy Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7172741,-122.4404528,37.7156964,-122.4361899,Amazon Ave
37.7156964,-122.4361899,37.7171618,-122.4350902,Edinburgh St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7183798,-122.4486751,San Jose Avenue
37.7183798,-122.4486751,37.7193575,-122.4508208,Mt Vernon Ave
37.7193575,-122.4508208,37.7185748,-122.4515857,Louisburg St
37.7185748,-122.4515857,37.7163104,-122.4535366,Margaret Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7161911,-122.450411,San Jose Avenue
37.7161911,-122.450411,37.7169849,-122.4518998,Lakeview Ave
37.7169849,-122.4518998,37.7163892,-122.4523959,Majestic Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7161911,-122.450411,San Jose Avenue
37.7161911,-122.450411,37.7163314,-122.4506773,Lakeview Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7165543,-122.4501092,San Jose Avenue
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7210963,-122.444506,Seneca Ave
37.7210963,-122.444506,37.7165107,-122.4473575,Delano Ave
37.7165107,-122.4473575,37.7161907,-122.4469507,Ottawa Ave
37.7161907,-122.4469507,37.7157549,-122.4475228,Cayuga Ave
37.7157549,-122.4475228,37.7162435,-122.4481548,Rome St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7210963,-122.444506,Seneca Ave
37.7210963,-122.444506,37.7165107,-122.4473575,Delano Ave
37.7165107,-122.4473575,37.7161907,-122.4469507,Ottawa Ave
37.7161907,-122.4469507,37.7162274,-122.446907,Cayuga Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7210963,-122.444506,Seneca Ave
37.7210963,-122.444506,37.7176959,-122.446617,Delano Ave
37.7176959,-122.446617,37.7165832,-122.4451845,Mt Vernon Ave
37.7165832,-122.4451845,37.7162449,-122.4456307,Rome St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7207581,-122.4465759,San Jose Avenue
37.7207581,-122.4465759,37.7178151,-122.4423091,Geneva Ave
37.7178151,-122.4423091,37.7162386,-122.4443339,Alemany Blvd
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7210963,-122.444506,Seneca Ave
37.7210963,-122.444506,37.7176959,-122.446617,Delano Ave
37.7176959,-122.446617,37.7155618,-122.4439028,Mt Vernon Ave
37.7155618,-122.4439028,37.7161929,-122.443084,Del Monte St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7207581,-122.4465759,San Jose Avenue
37.7207581,-122.4465759,37.7164066,-122.4410845,Geneva Ave
37.7164066,-122.4410845,37.7161312,-122.4413065,Mission St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7207581,-122.4465759,San Jose Avenue
37.7207581,-122.4465759,37.7161689,-122.4404634,Geneva Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7172741,-122.4404528,37.716634,-122.4387583,Amazon Ave
37.716634,-122.4387583,37.7161912,-122.439076,Paris St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7172741,-122.4404528,37.7162865,-122.4378006,Amazon Ave
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.7172741,-122.4404528,Mission St
37.7172741,-122.4404528,37.7160127,-122.437057,Amazon Ave
37.7160127,-122.437057,37.7163409,-122.4368036,Madrid St
37.7229205,-122.4449478,37.7229128,-122.4447991,Ocean Ave
37.7229128,-122.4447991,37.7216257,-122.4458593,San Jose Avenue
37.7216257,-122.4458593,37.7176754,-122.4401492,Seneca Ave
37.7176754,-122.4401492,37.718502,-122.4395281,Mission St
37.718502,-122.4395281,37.7163739,-122.4351359,Italy Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.7432397,-122.4713484,15th Ave
37.7432397,-122.4713484,37.7431025,-122.4746298,Taraval St
37.7431025,-122.4746298,37.748688,-122.4750145,18th Ave
37.748688,-122.4750145,37.7486654,-122.4756037,Quintara St
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.745109,-122.471489,15th Ave
37.745109,-122.471489,37.7450167,-122.4736876,Santiago St
37.7450167,-122.4736876,37.74874,-122.473946,17th Ave
37.74874,-122.473946,37.7487219,-122.4743181,Quintara St
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.7432397,-122.4713484,15th Ave
37.7432397,-122.4713484,37.7431917,-122.4724797,Taraval St
37.7431917,-122.4724797,37.7439257,-122.4725282,16th Ave
37.7439257,-122.4725282,37.7485018,-122.4728591,16th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.746992,-122.4713136,15th Ave
37.746992,-122.4713136,37.7469811,-122.4716286,Rivera St
37.7469811,-122.4716286,37.7484938,-122.4717336,15th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.741425,-122.470105,Ulloa St
37.741425,-122.470105,37.7484887,-122.4705918,14th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.741425,-122.470105,Ulloa St
37.741425,-122.470105,37.747037,-122.4705109,14th Ave
37.747037,-122.4705109,37.7471204,-122.4694301,Rivera St
37.7471204,-122.4694301,37.7484732,-122.4695101,Funston Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,9th Ave
37.7467779,-122.4656223,37.7468721,-122.4655131,San Marcos Ave
37.7468721,-122.4655131,37.7473351,-122.4665026,9th Ave
37.7473351,-122.4665026,37.747507,-122.4660405,9th Ave
37.747507,-122.4660405,37.7484113,-122.4675791,Mendosa Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,9th Ave
37.7467779,-122.4656223,37.7468721,-122.4655131,San Marcos Ave
37.7468721,-122.4655131,37.7473351,-122.4665026,9th Ave
37.7473351,-122.4665026,37.747507,-122.4660405,9th Ave
37.747507,-122.4660405,37.7481205,-122.466282,Mendosa Ave
37.7481205,-122.466282,37.7485041,-122.466307,10th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,9th Ave
37.7467779,-122.4656223,37.7468721,-122.4655131,San Marcos Ave
37.7468721,-122.4655131,37.7483819,-122.4650019,9th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,Santa Rita Ave
37.7467779,-122.4656223,37.7484612,-122.4638912,Santa Rita Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7455919,-122.4613918,2nd
37.7455919,-122.4613918,37.7457413,-122.4616152,Pacheco St
37.7457413,-122.4616152,37.747315,-122.4617732,Pacheco St
37.747315,-122.4617732,37.7485009,-122.462635,Pacheco St
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7455919,-122.4613918,2nd
37.7455919,-122.4613918,37.7457413,-122.4616152,Pacheco St
37.7457413,-122.4616152,37.747315,-122.4617732,Pacheco St
37.747315,-122.4617732,37.747777,-122.462333,Pacheco St
37.747777,-122.462333,37.7484552,-122.461684,Castenada Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7444469,-122.4641725,2nd
37.7444469,-122.4641725,37.7457717,-122.4624622,Magellan Ave
37.7457717,-122.4624622,37.7458679,-122.4622737,Magellan Ave
37.7458679,-122.4622737,37.7485457,-122.4599226,Magellan Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7472997,-122.4590829,2nd
37.7472997,-122.4590829,37.7481481,-122.4587648,Laguna Honda Blvd
37.7481481,-122.4587648,37.7484138,-122.4588682,
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7472997,-122.4590829,2nd
37.7472997,-122.4590829,37.7483476,-122.458776,Laguna Honda Blvd
37.7483476,-122.458776,37.7479534,-122.4579419,
37.7479534,-122.4579419,37.7484336,-122.4574116,
37.7484336,-122.4574116,37.7484583,-122.4574982,
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7474257,-122.4589224,2nd
37.7474257,-122.4589224,37.7469245,-122.4548308,
37.7469245,-122.4548308,37.7485517,-122.4546309,
37.7485517,-122.4546309,37.7483873,-122.4560853,
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.745109,-122.471489,15th Ave
37.745109,-122.471489,37.7450167,-122.4736876,Santiago St
37.7450167,-122.4736876,37.7474909,-122.473859,17th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.7432397,-122.4713484,15th Ave
37.7432397,-122.4713484,37.7431917,-122.4724797,Taraval St
37.7431917,-122.4724797,37.7439257,-122.4725282,16th Ave
37.7439257,-122.4725282,37.7474797,-122.4727934,16th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.746992,-122.4713136,15th Ave
37.746992,-122.4713136,37.7469811,-122.4716286,Rivera St
37.7469811,-122.4716286,37.7474738,-122.4716628,15th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.741425,-122.470105,Ulloa St
37.741425,-122.470105,37.7474676,-122.4705349,14th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.741425,-122.470105,Ulloa St
37.741425,-122.470105,37.747037,-122.4705109,14th Ave
37.747037,-122.4705109,37.7471204,-122.4694301,Rivera St
37.7471204,-122.4694301,37.7474596,-122.4694502,Funston Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,9th Ave
37.7467779,-122.4656223,37.7468721,-122.4655131,San Marcos Ave
37.7468721,-122.4655131,37.7471006,-122.4678001,9th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,9th Ave
37.7467779,-122.4656223,37.7468721,-122.4655131,San Marcos Ave
37.7468721,-122.4655131,37.7473351,-122.4665026,9th Ave
37.7473351,-122.4665026,37.7473829,-122.4664447,9th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7467779,-122.4656223,9th Ave
37.7467779,-122.4656223,37.7468721,-122.4655131,San Marcos Ave
37.7468721,-122.4655131,37.7475668,-122.4653532,9th Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7451173,-122.4646158,2nd
37.7451173,-122.4646158,37.7459134,-122.4635916,Dorantes Ave
37.7459134,-122.4635916,37.7463822,-122.4642139,San Marcos Ave
37.7463822,-122.4642139,37.746676,-122.463604,Castenada Ave
37.746676,-122.463604,37.7473952,-122.4635989,Lopez Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7444469,-122.4641725,2nd
37.7444469,-122.4641725,37.7457717,-122.4624622,Magellan Ave
37.7457717,-122.4624622,37.7461411,-122.4620764,Magellan Ave
37.7461411,-122.4620764,37.746765,-122.4628667,Path St
37.746765,-122.4628667,37.7474684,-122.4626488,Castenada Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7455919,-122.4613918,2nd
37.7455919,-122.4613918,37.7457413,-122.4616152,Pacheco St
37.7457413,-122.4616152,37.747315,-122.4617732,Pacheco St
37.747315,-122.4617732,37.7475184,-122.461424,Marcela Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7444469,-122.4641725,2nd
37.7444469,-122.4641725,37.7457717,-122.4624622,Magellan Ave
37.7457717,-122.4624622,37.7458679,-122.4622737,Magellan Ave
37.7458679,-122.4622737,37.7475411,-122.4601658,Magellan Ave
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7472997,-122.4590829,2nd
37.7472997,-122.4590829,37.7475093,-122.4588385,Laguna Honda Blvd
37.7475093,-122.4588385,37.7474809,-122.4587724,
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7472997,-122.4590829,2nd
37.7472997,-122.4590829,37.7483476,-122.458776,Laguna Honda Blvd
37.7483476,-122.458776,37.7479534,-122.4579419,
37.7479534,-122.4579419,37.7476244,-122.4573708,
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
37.7408837,-122.4657539,37.74065,-122.4650573,Ulloa St
37.74065,-122.4650573,37.7435676,-122.4637492,Claremont Blvd
37.7435676,-122.4637492,37.7474257,-122.4589224,2nd
37.7474257,-122.4589224,37.7470454,-122.4559943,
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.745109,-122.471489,15th Ave
37.745109,-122.471489,37.7450167,-122.4736876,Santiago St
37.7450167,-122.4736876,37.7464707,-122.4737881,17th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.7432397,-122.4713484,15th Ave
37.7432397,-122.4713484,37.7431917,-122.4724797,Taraval St
37.7431917,-122.4724797,37.7439257,-122.4725282,16th Ave
37.7439257,-122.4725282,37.7464357,-122.4728121,16th Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413767,-122.471239,Ulloa St
37.7413767,-122.471239,37.745109,-122.471489,15th Ave
37.745109,-122.471489,37.7450667,-122.4721954,Santiago St
37.7450667,-122.4721954,37.7464415,-122.47204,Cecilia Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.741425,-122.470105,Ulloa St
37.741425,-122.470105,37.7464429,-122.4704609,14th Ave
37.7464429,-122.4704609,37.7464417,-122.4704196,
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.741425,-122.470105,Ulloa St
37.741425,-122.470105,37.7464429,-122.4704609,14th Ave
37.7464429,-122.4704609,37.746595,-122.4688117,
37.746595,-122.4688117,37.7466638,-122.4689993,
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.746506,-122.4661823,San Marcos Ave
37.746506,-122.4661823,37.746557,-122.4662187,Santa Rita Ave
37.746557,-122.4662187,37.7465842,-122.4678002,Santa Rita Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.7464334,-122.4665398,San Marcos Ave
37.740854,-122.4659239,37.7409352,-122.4658537,W Portal Ave
37.7409352,-122.4658537,37.7413422,-122.4667557,Ulloa St
37.7413422,-122.4667557,37.7435859,-122.4658172,Wawona St
37.7435859,-122.4658172,37.743567,-122.4660603,Taraval St
37.743567,-122.4660603,37.7449604,-122.4662247,Cortes Ave
37.7449604,-122.4662247,37.7450519,-122.4651777,Dorantes Ave
37.7450519,-122.4651777,37.7452083,-122.4651742,Montalvo Ave
37.7452083,-122.4651742,37.7456899,-122.465733,Montalvo Ave
37.7456899,-122.465733,37.746005,-122.465475,Castenada Ave
37.746005,-122.465475,37.746398,-122.4655127,
37.7407915,-122.4658333,37.7408837,-122.4657539,W Portal Ave
