-71.1121113242,42.3725544134,-71.1115429937,42.3723511354,Trowbridge Pl,Trowbri_Pl_1,1205.0,1188.0,Pl\n'],
-71.0726872727,42.3715392687,-71.0723658724,42.3713861945,North St,North_St_2,2252.0,2253.0,St\n'],
-71.1276079718,42.3777895027,-71.1276079718,42.3777895027,Berkeley Pl,Berkele_Pl_1,750.0,813.0,Pl\n'],
-71.1277721982,42.3776554925,-71.1276079718,42.3777895027,Berkeley Pl,Berkele_Pl_1,750.0,813.0,Pl\n'],
-71.1535728962,42.3983448939,-71.1535728962,42.3983448939,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.153602621,42.3984064501,-71.1535728962,42.3983448939,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1350035455,42.3915078918,-71.1350035455,42.3915078918,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1350168545,42.3914981103,-71.1350035455,42.3915078918,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.0997080141,42.3600387325,-71.0997080141,42.3600387325,Purrington St,Purring_St_1,1975.0,2014.0,St\n'],
-71.1349854254,42.3915238596,-71.1349854254,42.3915238596,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349939169,42.3915149684,-71.1349854254,42.3915238596,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349599284,42.3915736657,-71.1349599284,42.3915736657,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349611489,42.3915674406,-71.1349599284,42.3915736657,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1530331222,42.3979111344,-71.1530331222,42.3979111344,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1531087068,42.397940751,-71.1530331222,42.3979111344,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.102525524,42.3548334533,-71.102525524,42.3548334533,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1025351599,42.3548307974,-71.102525524,42.3548334533,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1349708212,42.3917643849,-71.1349708212,42.3917643849,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349585575,42.3915995104,-71.1349708212,42.3917643849,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349611489,42.3915674406,-71.1349611489,42.3915674406,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1349672383,42.3915514346,-71.1349611489,42.3915674406,Jackson Pl,Jackson_Pl_1,236.0,252.0,Pl\n'],
-71.1386207581,42.3830227076,-71.1389395727,42.3829675924,Waterman Rd,Waterma_Rd_1,579.0,575.0,Rd\n'],
-71.1540127849,42.3801019094,-71.1540127849,42.3801019094,Fresh Pond Pl,Fresh-P_Pl_1,670.0,707.0,Pl\n'],
-71.154017273,42.3800730828,-71.1540127849,42.3801019094,Fresh Pond Pl,Fresh-P_Pl_1,670.0,707.0,Pl\n'],
-71.1019159914,42.3589807819,-71.1019159914,42.3589807819,Waverly St,Waverly_St_8,2014.0,2038.0,St\n'],
-71.1026247903,42.3586283125,-71.1019159914,42.3589807819,Waverly St,Waverly_St_8,2014.0,2038.0,St\n'],
-71.0976397403,42.3563641276,-71.0976397403,42.3563641276,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.0976433403,42.3563623565,-71.0976397403,42.3563641276,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.1025615751,42.3548308887,-71.1025615751,42.3548308887,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1025711829,42.3548327056,-71.1025615751,42.3548308887,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.0990103309,42.3560071619,-71.0990103309,42.3560071619,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.0991499602,42.3559604229,-71.0990103309,42.3560071619,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.1349886457,42.3920112421,-71.1349886457,42.3920112421,Jackson Cir,Jackson_Cir_2,236.0,238.0,Cir\n'],
-71.1356993235,42.3919865476,-71.1349886457,42.3920112421,Jackson Cir,Jackson_Cir_2,236.0,238.0,Cir\n'],
-71.1026023292,42.3548452988,-71.1026023292,42.3548452988,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1026155347,42.3548515735,-71.1026023292,42.3548452988,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.1263492038,42.3776847412,-71.1263492038,42.3776847412,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.1264421225,42.3776181975,-71.1263492038,42.3776847412,St Johns Rd,St-J_Rd_4,815.0,814.0,Rd\n'],
-71.0923924074,42.3731375648,-71.0923924074,42.3731375648,Evereteze Way,Everete_Way_1,1174.0,1083.0,Way\n'],
-71.0923367668,42.3733815081,-71.0923924074,42.3731375648,Evereteze Way,Everete_Way_1,1174.0,1083.0,Way\n'],
-71.1025038791,42.3548396076,-71.1025038791,42.3548396076,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.102525524,42.3548334533,-71.1025038791,42.3548396076,Amherst Aly,Amherst_Aly_1,2093.0,2092.0,Aly\n'],
-71.0980520081,42.3563290455,-71.0980520081,42.3563290455,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.0990103309,42.3560071619,-71.0980520081,42.3563290455,Amherst Aly,Amherst_Aly_2,2077.0,2093.0,Aly\n'],
-71.1293060507,42.3937750676,-71.1293060507,42.3937750676,Hollis Pk,Hollis_Pk_1,193.0,185.0,Pk\n'],
-71.1293168394,42.3937786696,-71.1293060507,42.3937750676,Hollis Pk,Hollis_Pk_1,193.0,185.0,Pk\n'],
-71.1276395488,42.3950803589,-71.1276395488,42.3950803589,Meacham Rd,Meacham_Rd_1,2167.0,119.0,Rd\n'],
-71.1275816885,42.3951113442,-71.1276395488,42.3950803589,Meacham Rd,Meacham_Rd_1,2167.0,119.0,Rd\n'],
-71.1269933378,42.3780913347,-71.1269933378,42.3780913347,Berkeley Pl,Berkele_Pl_1,750.0,813.0,Pl\n'],
-71.1270776499,42.3780533009,-71.1269933378,42.3780913347,Berkeley Pl,Berkele_Pl_1,750.0,813.0,Pl\n'],
-71.1487132709,42.3978124966,-71.1487132709,42.3978124966,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1490631551,42.3978010787,-71.1487132709,42.3978124966,Acorn Pk,Acorn_Pk_1,55.0,2132.0,Pk\n'],
-71.1346541214,42.3781390786,-71.1345065967,42.3776717343,Kennedy Rd,Kennedy_Rd_1,831.0,771.0,Rd\n'],
-71.0980851988,42.3607485652,-71.0977033964,42.3605208983,Cross St,Cross_St_1,1988.0,1975.0,St\n'],
