lat1,lng1,lat2,lng2,name
42.362455,-71.087087,42.361913,-71.087154,Dock St
42.354857,-71.102623,42.354852,-71.102616,Amherst Aly
42.364278,-71.103044,42.364219,-71.103109,Pearl St
42.386818,-71.158262,42.386859,-71.158199,Blanchard Rd
42.398051,-71.142067,42.398007,-71.14218,Alewife Brook Pkwy
42.377762,-71.110735,42.378083,-71.110775,Irving St
42.380795,-71.129729,42.380817,-71.129703,Buckingham St
42.399018,-71.140296,42.398946,-71.140357,Seagrave Rd
42.371322,-71.072231,42.371386,-71.072366,North St
42.369529,-71.103755,42.369627,-71.104029,West St
42.362335,-71.093715,42.362221,-71.093733,Portland St
42.382977,-71.114226,42.382972,-71.1142,Crescent St
42.383033,-71.127744,42.383086,-71.127814,Garden St
42.39976,-71.130573,42.399741,-71.130512,Washburn Ter
42.371796,-71.115628,42.371727,-71.115612,Bow St
42.376892,-71.129705,42.376826,-71.129745,Mercer Cir
42.370171,-71.08344,42.370061,-71.083466,Fifth St
42.365222,-71.075937,42.364276,-71.076836,Cambridge Pkwy
42.393331,-71.127752,42.393341,-71.127751,Rindgefield St
42.363617,-71.078392,42.363518,-71.078383,Land Blvd
42.362071,-71.082667,42.362046,-71.082718,Main St
42.36983,-71.081649,42.369851,-71.081813,Thorndike St
42.374333,-71.113578,42.374368,-71.113638,Broadway
42.383561,-71.11458,42.383839,-71.114578,Arcadia St
42.362117,-71.07888,42.361865,-71.078908,Memorial Dr
42.362209,-71.084335,42.362249,-71.084598,Main St
42.370204,-71.095039,42.370287,-71.095309,Union Pl
42.369202,-71.093135,42.369672,-71.093281,Webster Ave
42.393502,-71.133026,42.393507,-71.133107,Rindge Ave
42.391515,-71.134994,42.391524,-71.134985,Jackson Pl
42.369003,-71.089706,42.369,-71.088921,Cornelius Way
42.384983,-71.136678,42.385181,-71.137125,Concord Ave
42.389522,-71.128652,42.389522,-71.128655,Richdale Ave
42.365056,-71.107219,42.365047,-71.107324,Western Ave
42.380242,-71.127225,42.380277,-71.127289,Concord Ave
42.393285,-71.157127,42.393355,-71.157174,Sunset Rd
42.374626,-71.107786,42.374638,-71.107881,Cambridge St
42.393449,-71.155215,42.393447,-71.155185,Loomis St
42.376395,-71.108426,42.376379,-71.108318,Baldwin Street Ct
42.365443,-71.082542,42.365184,-71.08269,Third St
42.376493,-71.114762,42.376812,-71.11487,Frisbie Pl
42.376409,-71.126396,42.376423,-71.126458,Brattle St
42.39851,-71.135254,42.39851,-71.135278,Whittemore Ave
42.40026,-71.130385,42.400373,-71.130271,Washburn Ave
42.365302,-71.084473,42.365307,-71.084531,Munroe St
42.37308,-71.125492,42.373077,-71.125484,Ross St
42.38952,-71.128665,42.389519,-71.128676,Richdale Ave
42.379713,-71.119958,42.379991,-71.119928,Massachusetts Ave
42.366498,-71.081939,42.366388,-71.082001,Third St
42.370583,-71.104231,42.370786,-71.104741,Broadway
42.362753,-71.104724,42.362689,-71.104794,Pearl St
42.38627,-71.118503,42.386294,-71.118587,Frost Ter
42.357616,-71.110286,42.357534,-71.110373,Pearl St
42.381431,-71.130507,42.381418,-71.130527,Manassas Ave
42.365307,-71.090776,42.365435,-71.091112,Broadway
42.37779,-71.127608,42.377655,-71.127772,Berkeley Pl
42.388126,-71.124437,42.388147,-71.124444,Buena Vista Pk
42.371575,-71.078553,42.371698,-71.079534,Gore St
42.374369,-71.105797,42.374384,-71.105909,Cambridge St
42.356333,-71.106215,42.356273,-71.106107,Putnam Ave
42.400009,-71.133912,42.399964,-71.133949,Brookford St
42.389208,-71.132655,42.389275,-71.132655,Sherman St
42.390487,-71.121351,42.390574,-71.121522,Massachusetts Ave
42.376192,-71.154561,42.376198,-71.154653,Thingvalla Ave
42.373509,-71.090959,42.374337,-71.090764,Hunting St
42.370254,-71.084956,42.370275,-71.085114,Thorndike St
42.38431,-71.116007,42.384328,-71.11515,Prentiss St
42.36666,-71.099123,42.366922,-71.099985,Worcester St
42.391524,-71.134985,42.391515,-71.134994,Jackson Pl
42.377209,-71.143342,42.377266,-71.143546,Meadow Way
42.381912,-71.121227,42.381879,-71.121303,Hudson St
42.382856,-71.131956,42.382891,-71.132033,Concord Ave
42.377887,-71.143342,42.377952,-71.143439,Fresh Pond Pkwy
42.365329,-71.10653,42.365378,-71.106612,Franklin St
42.382654,-71.127351,42.382693,-71.127392,Garden St
42.387396,-71.127554,42.388466,-71.128171,Raymond St
42.364137,-71.080144,42.364061,-71.080157,Second St
42.380806,-71.140649,42.38073,-71.141042,Huron Ave
42.380513,-71.134172,42.380636,-71.134171,Appleton St
42.367697,-71.109536,42.367783,-71.109441,Hancock St
42.384592,-71.120394,42.384488,-71.120356,Potter Pk
42.376059,-71.143621,42.376079,-71.14368,Fresh Pond Ln
42.39821,-71.14427,42.398155,-71.144089,Alewife T Station Access Rd
42.373884,-71.132715,42.373834,-71.132786,Memorial Dr
42.383062,-71.120964,42.383139,-71.12103,Bowdoin St
42.365655,-71.11487,42.365255,-71.114983,Banks St
42.353551,-71.10477,42.353531,-71.104948,Memorial Dr
42.38073,-71.141042,42.380705,-71.141167,Huron Ave
42.362481,-71.110029,42.362425,-71.110094,Pleasant St
42.370341,-71.117697,42.37025,-71.117751,Plympton St
42.369241,-71.114649,42.368959,-71.114693,Banks St
42.374854,-71.148749,42.374767,-71.149273,Mt Auburn St
42.366851,-71.142518,42.366807,-71.142587,Coolidge Ave
42.381354,-71.138128,42.381637,-71.138166,Chilton St
42.382235,-71.119682,42.382227,-71.119754,Hudson St
42.384387,-71.11765,42.384355,-71.117654,Frost St
42.364258,-71.114786,42.364405,-71.11482,Blackstone St
42.363955,-71.108859,42.364238,-71.108904,Kinnaird St
42.362425,-71.110094,42.362391,-71.110134,Pleasant St
42.366206,-71.113562,42.366175,-71.113563,Putnam Ave
42.374131,-71.138419,42.374126,-71.138429,Coolidge Hill Rd
42.380575,-71.112652,42.38058,-71.112649,Francis Ave
42.366899,-71.101241,42.366788,-71.100945,Percy Pl
42.367444,-71.079382,42.367331,-71.079408,Second St
42.3662,-71.109243,42.366596,-71.110014,Kinnaird St
42.371735,-71.117775,42.371757,-71.117847,Mt Auburn St
42.361415,-71.098571,42.362006,-71.099563,Green St
42.370634,-71.090553,42.370671,-71.090673,Marney St
42.358682,-71.106638,42.358626,-71.106697,Brookline St
42.374807,-71.124903,42.374771,-71.124918,Ash St
42.371491,-71.112143,42.371715,-71.11297,Harvard St
42.372517,-71.09149,42.372544,-71.0917,Cambridge St
42.367135,-71.098331,42.36723,-71.098645,Harvard St
42.39706,-71.140399,42.397087,-71.14033,Concord Tpk
42.370675,-71.097117,42.370785,-71.097251,Hampshire St
42.387787,-71.124271,42.388126,-71.124437,Buena Vista Pk
42.385643,-71.134834,42.385693,-71.135017,Field St
42.382689,-71.121733,42.382673,-71.121771,Martin St
42.375247,-71.118544,42.375442,-71.118496,Peabody St
42.391194,-71.122766,42.391547,-71.122362,Hadley St
42.380118,-71.12873,42.380127,-71.12877,Healey St
42.397744,-71.141656,42.397711,-71.141594,Concord Tpk
42.375211,-71.107743,42.376754,-71.107372,Hovey Ave
42.367626,-71.096738,42.367835,-71.09727,Broadway
42.395737,-71.133507,42.395422,-71.133492,Dudley Ct
42.397598,-71.137181,42.3976,-71.137304,Harvey St
42.384603,-71.12989,42.38486,-71.130082,Sherman St
42.366568,-71.100356,42.366699,-71.100264,Norfolk St
42.371828,-71.098522,42.371852,-71.098549,Hampshire St
42.371131,-71.110814,42.371168,-71.110952,Harvard St
42.359707,-71.111865,42.360146,-71.111378,Kenwood St
42.374265,-71.090241,42.374339,-71.090224,Harding St
42.355333,-71.104667,42.355096,-71.10515,Vassar St
42.36666,-71.101717,42.366824,-71.101598,Essex St
42.363086,-71.104207,42.36314,-71.1043,Auburn St
42.389504,-71.128717,42.389483,-71.128733,Richdale Ave
42.360365,-71.086583,42.360064,-71.087479,Amherst St
42.391831,-71.156624,42.393102,-71.157018,Sunset Rd
42.385285,-71.14129,42.385406,-71.14126,Fresh Pond Pkwy
42.397852,-71.147774,42.397835,-71.148338,Acorn Pk
42.362249,-71.084598,42.362277,-71.084837,Main St
42.368471,-71.098881,42.36852,-71.099001,Broadway
42.365032,-71.113836,42.364744,-71.113913,Putnam Ave
42.377395,-71.133629,42.377383,-71.133725,Brattle St
42.365815,-71.094879,42.366188,-71.095765,Harvard St
42.363723,-71.103856,42.364224,-71.104692,Franklin St
42.389925,-71.130707,42.389924,-71.130701,Bolton St
42.373133,-71.125516,42.373122,-71.125518,Brewer St
42.386721,-71.117396,42.38622,-71.117449,Frost St
42.370787,-71.089219,42.371137,-71.089018,Cardinal Medeiros Ave
42.38005,-71.15401,42.380073,-71.154017,Fresh Pond Pl
42.373295,-71.120344,42.373254,-71.120576,Brattle St
42.356618,-71.094071,42.356718,-71.093844,Memorial Dr
42.37255,-71.079842,42.372511,-71.079945,Winter St
42.37769,-71.152997,42.377741,-71.15391,Lawn St
42.372262,-71.124014,42.372229,-71.124036,University Rd
42.384343,-71.120316,42.384286,-71.120323,Potter Pk
42.399789,-71.153712,42.399789,-71.153712,Acorn Pk
42.382955,-71.130486,42.382917,-71.130403,Kelley St
42.372247,-71.139834,42.372254,-71.139999,Coolidge Hill
42.361913,-71.087154,42.361899,-71.087144,Dock St
42.371393,-71.108405,42.371473,-71.108348,Goodman Rd
42.3721,-71.115697,42.372076,-71.115697,Bow St
42.36077,-71.085362,42.360734,-71.085471,Amherst St
42.370456,-71.075652,42.370697,-71.075945,Monsignor Obrien Hwy
42.369207,-71.09012,42.36966,-71.089861,Cardinal Medeiros Ave
42.361101,-71.104082,42.361044,-71.104142,Brookline St
42.36896,-71.108119,42.369134,-71.107921,Hancock St
42.366982,-71.075411,42.366964,-71.075509,Cambridgeside Pl
42.393515,-71.133243,42.393553,-71.133847,Rindge Ave
42.38715,-71.121299,42.387175,-71.121314,Mt Vernon St
42.362583,-71.084206,42.362667,-71.084325,Broadway
42.366246,-71.088621,42.366186,-71.088738,Galilei Way
42.390151,-71.124144,42.389941,-71.123596,Cypress St
42.402614,-71.134457,42.402533,-71.134507,Alewife Brook Pkwy
42.372767,-71.134464,42.372886,-71.134441,Gerrys Landing Rd
42.356815,-71.105514,42.356587,-71.105775,Grove Ave
42.381382,-71.144382,42.381557,-71.144192,Fresh Pond Pkwy
42.366303,-71.086036,42.366207,-71.086061,Sixth St
42.40237,-71.133433,42.402471,-71.133835,Matignon Rd
42.369957,-71.110077,42.369989,-71.110176,Centre St
42.388775,-71.128343,42.389367,-71.128684,Raymond St
42.360064,-71.087479,42.360009,-71.087643,Amherst St
42.371044,-71.116023,42.371077,-71.116118,Mt Auburn St
42.354071,-71.107094,42.353575,-71.107131,Vassar St
42.373682,-71.090368,42.373749,-71.090353,Harding St
42.37876,-71.150872,42.378792,-71.150803,Fountain Ter
42.358755,-71.110454,42.358694,-71.110345,Putnam Ave
42.383219,-71.142176,42.38339,-71.142234,Lexington Ave
42.383469,-71.114527,42.383402,-71.113834,Eustis St
42.371934,-71.086974,42.371947,-71.087073,Cambridge St
42.373414,-71.111383,42.37379,-71.112336,Broadway
42.378078,-71.107321,42.378088,-71.107274,Kirkland St
42.364833,-71.10571,42.364893,-71.105807,Franklin St
42.389959,-71.130863,42.389925,-71.130707,Bolton St
42.378605,-71.145558,42.378638,-71.14548,Larchwood Dr
42.366964,-71.096279,42.366844,-71.096345,Boardman Pl
42.367518,-71.110484,42.367751,-71.110259,Franklin Pl
42.376313,-71.108925,42.376305,-71.108934,Nichols Pl
42.390007,-71.120728,42.389615,-71.12123,Porter Rd
42.359774,-71.112173,42.359675,-71.112014,Putnam Ave
42.378782,-71.121479,42.378863,-71.121189,Follen St
42.370272,-71.093471,42.370442,-71.093524,Webster Ave
42.373903,-71.124433,42.374034,-71.124787,Mt Auburn St
42.375582,-71.126846,42.375615,-71.12683,Longfellow Pk
42.393789,-71.129337,42.39381,-71.129373,Hollis Pk
42.367571,-71.098565,42.367594,-71.098641,Richardson St
42.385523,-71.132217,42.385591,-71.132327,Garden St
42.375442,-71.118496,42.375525,-71.118476,Peabody St
42.37887,-71.121133,42.37887,-71.12108,Follen St
42.39418,-71.154639,42.394258,-71.15466,Normandy Ter
42.390041,-71.120685,42.390007,-71.120728,Porter Rd
42.368453,-71.090549,42.368742,-71.090384,Cardinal Medeiros Ave
42.382588,-71.119447,42.382587,-71.119384,Sacramento St
42.374761,-71.138078,42.374595,-71.138163,Coolidge Hill Rd
42.384488,-71.120356,42.384378,-71.120321,Potter Pk
42.37437,-71.12899,42.374421,-71.129268,Memorial Dr
42.396523,-71.143231,42.39644,-71.143209,Alewife T Station Access Rd
42.371283,-71.134302,42.371211,-71.134425,Eliot Cir
42.365647,-71.099581,42.365672,-71.099663,Washington St
42.390452,-71.119337,42.390541,-71.119439,Orchard St
42.374862,-71.114541,42.375236,-71.115122,Broadway
42.390538,-71.142869,42.390568,-71.14289,Terminal Rd
42.370104,-71.097097,42.370319,-71.096973,Elm St
42.37592,-71.117884,42.375906,-71.117953,Cambridge St
42.373254,-71.120576,42.373217,-71.120737,Brattle St
42.382845,-71.158126,42.38303,-71.158256,Grove St
42.366241,-71.103262,42.366343,-71.10316,Prospect St
42.39481,-71.130717,42.39474,-71.130831,Norris St
42.360087,-71.083808,42.360105,-71.0838,Wadsworth St
42.386979,-71.125001,42.386854,-71.125397,Upland Rd
42.36997,-71.116779,42.369941,-71.116796,Dewolfe St
42.374284,-71.105139,42.374303,-71.105287,Cambridge St
42.36347,-71.09836,42.363483,-71.098366,Bishop Allen Dr
42.397202,-71.130772,42.3972,-71.130815,Harvey St
42.380842,-71.138321,42.380974,-71.138309,Gurney St
42.377291,-71.144658,42.377329,-71.144747,Meadow Way
42.386665,-71.140634,42.386671,-71.140672,Concord Ave
42.35948,-71.108297,42.359363,-71.108423,Pearl St
42.360222,-71.109861,42.359921,-71.110196,Magazine St
42.384525,-71.121089,42.384497,-71.121219,Linnaean St
42.399241,-71.140031,42.399121,-71.140188,Seagrave Rd
42.377198,-71.128357,42.376609,-71.128629,Brown St
42.382717,-71.113214,42.382747,-71.113141,Sacramento St
42.360408,-71.102398,42.36036,-71.102479,Sidney St
42.358696,-71.093364,42.3589,-71.093473,Massachusetts Ave
42.399521,-71.137811,42.399502,-71.137873,Columbus Ave
42.399365,-71.132713,42.399404,-71.132668,Clarendon Ave
42.354587,-71.110553,42.354221,-71.110797,Brookline St
42.36532,-71.142086,42.365399,-71.14239,Greenough Blvd
42.357432,-71.106069,42.357695,-71.10653,Allston St
42.363579,-71.081947,42.363605,-71.081912,Kendall St
42.40142,-71.133091,42.40159,-71.133528,Murray Hill Rd
42.378162,-71.148743,42.37809,-71.148781,Park Ave
42.394524,-71.127012,42.394653,-71.127155,Massachusetts Ave
42.380476,-71.124255,42.380197,-71.124886,Shepard St
42.373967,-71.11278,42.374003,-71.112872,Broadway
42.39896,-71.131809,42.399814,-71.13085,Washburn Ave
42.373281,-71.123903,42.373314,-71.124002,Nutting Rd
42.373585,-71.088631,42.373824,-71.088582,Bedford St
42.358628,-71.102625,42.358981,-71.101916,Waverly St
42.364958,-71.081766,42.365059,-71.082554,Linskey Way
42.399706,-71.13954,42.399634,-71.13981,Alewife Brook Pkwy
42.394834,-71.12736,42.39499,-71.127536,Massachusetts Ave
42.356578,-71.097031,42.356578,-71.097031,Amherst Aly
42.366648,-71.084097,42.366671,-71.084261,Rogers St
42.384258,-71.141145,42.384337,-71.141122,Lakeview Ave
42.369609,-71.115747,42.369636,-71.115852,Grant St
42.364078,-71.108146,42.364042,-71.108254,River St
42.368726,-71.096873,42.368825,-71.096816,Columbia St
42.371384,-71.098203,42.371501,-71.098121,Tremont St
42.365084,-71.082746,42.365113,-71.082974,Munroe St
42.383015,-71.124624,42.382974,-71.124712,Linnaean St
42.369899,-71.093354,42.369984,-71.093382,Webster Ave
42.383291,-71.125707,42.383307,-71.125687,Fernald Dr
42.397482,-71.14167,42.39741,-71.141508,Alewife Brook Pkwy
42.365146,-71.11445,42.36517,-71.114916,Hingham St
42.365956,-71.098449,42.366016,-71.098415,Columbia St
42.371524,-71.121215,42.371492,-71.121182,Eliot St
42.375608,-71.119465,42.375647,-71.119426,Massachusetts Ave
42.362664,-71.112361,42.362643,-71.112426,River St
42.390937,-71.150808,42.391193,-71.150872,Smith Pl
42.356349,-71.097678,42.356349,-71.097678,Amherst Aly
42.369144,-71.091408,42.369181,-71.091523,Vandine St
42.391494,-71.135024,42.391498,-71.135017,Jackson Pl
42.358719,-71.113981,42.358726,-71.113986,Florence St
42.367399,-71.093353,42.36748,-71.093228,Clark St
42.374364,-71.131507,42.374295,-71.131789,Memorial Dr
42.365437,-71.112746,42.365456,-71.112864,Callender St
42.362643,-71.112426,42.3626,-71.112551,River St
42.39644,-71.143209,42.396481,-71.142989,Alewife T Station Access Rd
42.360485,-71.083987,42.361019,-71.084316,Wadsworth St
42.383208,-71.141588,42.383321,-71.140971,Worthington St
42.383992,-71.114415,42.383948,-71.114367,Harris St
42.362054,-71.079439,42.361986,-71.079533,Memorial Dr
42.380131,-71.119911,42.380859,-71.119829,Massachusetts Ave
42.358951,-71.097327,42.358712,-71.097812,Vassar St
42.385929,-71.124733,42.385939,-71.124695,Hillside Pl
42.379883,-71.137654,42.379963,-71.137637,Fayerweather St
42.379348,-71.138482,42.37937,-71.13849,Lincoln Ln
42.359871,-71.087559,42.360009,-71.087643,Ames St
42.374066,-71.094674,42.37429,-71.094747,Webster Ave
42.353923,-71.110243,42.353958,-71.110315,Memorial Dr
42.368532,-71.105925,42.369395,-71.105097,Clinton St
42.375506,-71.12698,42.375507,-71.126965,Longfellow Pk
42.374989,-71.135249,42.375001,-71.135444,Mt Auburn St
42.391566,-71.123598,42.39176,-71.123882,Massachusetts Ave
42.368497,-71.08758,42.368514,-71.087718,Charles St
42.398946,-71.140357,42.398895,-71.140384,Seagrave Rd
42.379884,-71.128297,42.379973,-71.128452,Healey St
42.360464,-71.109595,42.360407,-71.109659,Magazine St
42.364893,-71.105807,42.364963,-71.105922,Franklin St
42.397794,-71.140658,42.397806,-71.140705,Concord Tpk
42.373103,-71.121046,42.373017,-71.121201,Eliot St
42.392523,-71.135569,42.392564,-71.135777,Jefferson Pk
42.37301,-71.088858,42.373108,-71.089629,Jefferson St
42.383909,-71.125498,42.383956,-71.125526,Raymond St
42.383531,-71.115158,42.38352,-71.115043,Eustis St
42.377952,-71.143439,42.378043,-71.143557,Fresh Pond Pkwy
42.376079,-71.14368,42.376108,-71.143725,Fresh Pond Ln
42.395666,-71.128296,42.395668,-71.128298,Massachusetts Ave
42.376889,-71.107773,42.376878,-71.107693,Magnolia Ave
42.37757,-71.149231,42.377633,-71.149646,Holmes St
42.392905,-71.129119,42.391746,-71.129165,Yerxa Rd
42.360039,-71.099708,42.360039,-71.099708,Purrington St
42.386115,-71.116187,42.386244,-71.116196,Oxford St
42.359992,-71.107748,42.359621,-71.108146,Pearl St
42.387131,-71.121191,42.387128,-71.121224,Mt Vernon St
42.361988,-71.111447,42.361163,-71.112426,Andrew St
42.387984,-71.129524,42.387881,-71.129805,Sheridan St
42.374324,-71.092852,42.374523,-71.092952,Windsor St
42.356688,-71.096702,42.356688,-71.096702,Amherst Aly
42.3739,-71.097909,42.374207,-71.098692,Clary St
42.369508,-71.101507,42.369374,-71.101166,Broadway
42.378954,-71.150693,42.37923,-71.150569,Fountain Ter
42.394653,-71.127155,42.394619,-71.127212,Hollis St
42.370262,-71.073044,42.370473,-71.073396,Glassworks Ave
42.376305,-71.108934,42.376292,-71.108941,Nichols Pl
42.390573,-71.154212,42.390777,-71.155808,Concord Ave
42.381295,-71.137473,42.381251,-71.138018,Huron Ave
42.373561,-71.087916,42.373576,-71.087909,Warren St
42.378304,-71.155325,42.378369,-71.155294,Oxford Ave
42.377353,-71.144155,42.377416,-71.144166,Fresh Pond Ln
42.373261,-71.098224,42.37338,-71.09814,Prospect St
42.374422,-71.106207,42.374516,-71.106929,Cambridge St
42.361921,-71.108408,42.362658,-71.109641,Kelly Rd
42.377383,-71.125591,42.377397,-71.125596,St Johns Rd
42.398569,-71.136251,42.398613,-71.136906,Whittemore Ave
42.375332,-71.126045,42.375272,-71.126071,Hawthorn St
42.360734,-71.085471,42.360485,-71.086217,Amherst St
42.376693,-71.141153,42.376986,-71.141289,Fresh Pond Pkwy
42.356718,-71.093844,42.356797,-71.093616,Memorial Dr
42.393623,-71.135181,42.393693,-71.136115,Rindge Ave
42.36852,-71.099001,42.368638,-71.098921,Norfolk St
42.379891,-71.151507,42.379907,-71.151633,Huron Ave
42.393051,-71.123738,42.393058,-71.123722,Milton St
42.365007,-71.103072,42.36508,-71.10318,Massachusetts Ave
42.367414,-71.10701,42.367521,-71.106905,Clinton St
42.39245,-71.130813,42.391855,-71.130679,Middlesex St
42.387061,-71.124706,42.386979,-71.125001,Upland Rd
42.38005,-71.15401,42.379668,-71.153252,Fresh Pond Pl
42.366687,-71.077848,42.366555,-71.077878,First St
42.367038,-71.106414,42.367138,-71.106571,Massachusetts Ave
42.367102,-71.069001,42.367493,-71.069758,Monsignor Obrien Hwy
42.400705,-71.153602,42.400769,-71.153521,Acorn Pk
42.373306,-71.138932,42.373235,-71.138939,Coolidge Hill Rd
42.398542,-71.153646,42.398542,-71.153646,Acorn Pk
42.381192,-71.120845,42.381141,-71.121038,Rutland St
42.369689,-71.074126,42.369694,-71.074136,Monsignor Obrien Hwy
42.391498,-71.135017,42.391498,-71.135017,Jackson Pl
42.398285,-71.153537,42.398345,-71.153573,Acorn Pk
42.398049,-71.153305,42.398007,-71.153241,Acorn Pk
42.366741,-71.096807,42.367086,-71.096619,Boardman St
42.379703,-71.109785,42.379685,-71.109704,Bryant St
42.360113,-71.110832,42.360305,-71.111207,Allston St
42.381544,-71.115878,42.381542,-71.115742,Wendell St
42.388045,-71.125651,42.38801,-71.125684,Walden St
42.393717,-71.156173,42.39372,-71.156168,South Normandy Ave
42.357081,-71.092789,42.357157,-71.092582,Memorial Dr
42.37244,-71.095694,42.372903,-71.095414,Elm St
42.401332,-71.134629,42.401587,-71.135233,Foch St
42.374362,-71.125693,42.374374,-71.125743,Mt Auburn St
42.357742,-71.106612,42.357811,-71.106732,Allston St
42.357957,-71.112356,42.357885,-71.112434,Magazine St
42.366749,-71.11031,42.366803,-71.110418,Kinnaird St
42.365946,-71.100789,42.366001,-71.100752,Norfolk St
42.366648,-71.094246,42.366686,-71.094346,Broadway
42.400429,-71.136012,42.400376,-71.136116,Columbus Ave
42.397941,-71.153109,42.397911,-71.153033,Acorn Pk
42.36228,-71.105244,42.362222,-71.105307,Pearl St
42.402336,-71.133348,42.402353,-71.13338,Matignon Rd
42.370379,-71.11448,42.369313,-71.114638,Banks St
42.367342,-71.077695,42.36723,-71.077721,First St
42.400448,-71.130188,42.400892,-71.129645,Washburn Ave
42.381084,-71.121077,42.381075,-71.121076,Rutland St
42.377269,-71.123871,42.37723,-71.123952,Berkeley St
42.375001,-71.135444,42.375052,-71.136285,Mt Auburn St
42.380488,-71.13516,42.380514,-71.135152,Blakeslee St
42.377723,-71.126276,42.377723,-71.126276,St Johns Rd
42.356587,-71.105775,42.356341,-71.106036,Grove Ave
42.373048,-71.139807,42.373048,-71.139526,Coolidge Hill
42.3773,-71.110548,42.377314,-71.110558,Irving St
42.37317,-71.138425,42.373145,-71.138312,Coolidge Hill
42.384027,-71.113452,42.383828,-71.113204,Beacon St
42.359659,-71.103306,42.359613,-71.103352,Sidney St
42.389156,-71.145993,42.38921,-71.146205,Concord Ave
42.366946,-71.106263,42.366995,-71.106343,Massachusetts Ave
42.362426,-71.101698,42.362807,-71.102331,Franklin St
42.366597,-71.094117,42.366648,-71.094246,Broadway
42.376179,-71.118918,42.376385,-71.119101,Peabody St
42.359967,-71.094576,42.36003,-71.094678,Massachusetts Ave
42.36843,-71.091949,42.368497,-71.091912,Berkshire St
42.366297,-71.088496,42.366246,-71.088621,Galilei Way
42.378221,-71.123356,42.378238,-71.123346,Follen St
42.383839,-71.114578,42.38387,-71.114577,Arcadia St
42.386717,-71.137316,42.387049,-71.137754,Field St
42.374737,-71.131176,42.374823,-71.131162,Camden Pl
42.397808,-71.14958,42.397818,-71.151044,Acorn Pk
42.389835,-71.139077,42.390009,-71.138922,New St
42.377797,-71.130516,42.377536,-71.131483,Brattle St
42.391405,-71.119234,42.391477,-71.11898,Beech St
42.370388,-71.085995,42.370408,-71.086152,Thorndike St
42.367445,-71.09167,42.367436,-71.091649,Lilac Ct
42.378577,-71.145748,42.378582,-71.145655,Larchwood Dr
42.356348,-71.114128,42.356274,-71.114211,Magazine St
42.377206,-71.144128,42.377286,-71.144142,Fresh Pond Ln
42.370302,-71.089214,42.370247,-71.089042,James Way
42.386905,-71.141292,42.387049,-71.141566,Concord Ave
42.392584,-71.130493,42.392586,-71.130472,Wilson Ave
42.397835,-71.148338,42.397835,-71.148338,Acorn Pk
42.375525,-71.118476,42.375746,-71.118515,Peabody St
42.375516,-71.108781,42.375587,-71.109346,Adams Ter
42.367746,-71.114713,42.367748,-71.114842,Flagg St
42.36238,-71.078376,42.362041,-71.078424,Memorial Dr
42.376301,-71.151845,42.37618,-71.152731,Thingvalla Ave
42.385307,-71.118249,42.385301,-71.118146,Forest St
42.376154,-71.140758,42.376296,-71.140894,Fresh Pond Pkwy
42.372711,-71.081148,42.372608,-71.081171,Sciarappa St
42.397712,-71.141889,42.397655,-71.141861,Alewife Brook Pkwy
42.376269,-71.144864,42.376104,-71.144909,Old Dee Rd
42.36517,-71.114916,42.365175,-71.115007,Hingham St
42.362395,-71.107469,42.362341,-71.107528,Magazine St
42.373158,-71.096425,42.373198,-71.09673,Cambridge St
42.382216,-71.133724,42.382522,-71.133538,Appleton St
42.394248,-71.156383,42.394255,-71.156365,Normandy Ave
42.359963,-71.105284,42.360014,-71.10537,Valentine St
42.370725,-71.08316,42.370743,-71.083303,Otis St
42.380224,-71.122732,42.380236,-71.122734,Walker St
42.402426,-71.134591,42.402312,-71.134694,Alewife Brook Pkwy
42.37714,-71.145582,42.377292,-71.145674,Larchwood Dr
42.381321,-71.132076,42.381326,-71.132081,Sparks St
42.370836,-71.074471,42.370708,-71.073893,Glassworks Ave
42.371475,-71.109179,42.37155,-71.10913,Dana St
42.365909,-71.104567,42.365973,-71.104675,Massachusetts Ave
42.383277,-71.133072,42.383349,-71.133028,Appleton St
42.392742,-71.126465,42.39278,-71.126463,Rindge Ter
42.35483,-71.10254,42.354831,-71.102535,Amherst Aly
42.366398,-71.093605,42.366458,-71.093556,Market St
42.377964,-71.145513,42.377956,-71.145629,Meadow Way
42.383131,-71.130153,42.383073,-71.130221,Huron Ave
42.379589,-71.108867,42.379601,-71.108816,Shady Hill Sq
42.377772,-71.145062,42.377842,-71.145064,Meadow Way
42.365437,-71.139545,42.365306,-71.139843,Greenough Blvd
42.382466,-71.11622,42.38257,-71.116208,Oxford St
42.363868,-71.112984,42.364252,-71.113044,Montague St
42.380207,-71.127419,42.380176,-71.127477,Parker St
42.37674,-71.137092,42.376534,-71.137206,Elmwood Ave
42.397017,-71.127683,42.39723,-71.127919,Locke St
42.361063,-71.084489,42.361001,-71.08469,Amherst St
42.373208,-71.118792,42.373216,-71.118786,Dunster St
42.36728,-71.094572,42.367332,-71.094647,Market St
42.36347,-71.106288,42.363152,-71.106636,Magazine St
42.366121,-71.075079,42.365774,-71.075412,Cambridge Pkwy
42.378696,-71.124393,42.378752,-71.124497,Concord Ave
42.391317,-71.130962,42.391502,-71.130967,Verdun St
42.363735,-71.082585,42.363641,-71.082194,Kendall St
42.371733,-71.11041,42.371829,-71.110347,Ellery St
42.372463,-71.138554,42.37231,-71.139157,Coolidge Hill
42.382416,-71.157946,42.3825,-71.157962,Grove St
