38.892082,-77.025990,38.894292,-77.025980,10th St,
38.894444,-77.026002,38.896133,-77.025985,10th St,
38.896320,-77.025980,38.896644,-77.025981,10th St,
38.896644,-77.025981,38.896967,-77.025980,10th St,
38.896967,-77.025980,38.897200,-77.025982,10th St,
38.897697,-77.025989,38.898022,-77.025989,10th St,
38.899062,-77.025986,38.899486,-77.025988,10th St,
38.899486,-77.025988,38.899692,-77.025991,10th St,
38.901463,-77.025987,38.902348,-77.025988,10th St,
38.902522,-77.025987,38.902887,-77.025986,10th St,
38.903019,-77.025985,38.903579,-77.025984,10th St,
38.969233,-77.024209,38.969440,-77.024209,8th St,
38.969629,-77.024208,38.969847,-77.024210,8th St,
38.972424,-77.024464,38.972727,-77.024464,8th St,
38.972917,-77.024464,38.973206,-77.024463,8th St,
38.973206,-77.024463,38.973506,-77.024463,8th St,
38.973713,-77.024462,38.974099,-77.024461,8th St,
38.974115,-77.024461,38.974565,-77.024462,8th St,
38.974565,-77.024462,38.975016,-77.024461,8th St,
38.975350,-77.024462,38.975726,-77.024461,8th St,
38.976935,-77.024461,38.977202,-77.024460,8th St,
38.977363,-77.024460,38.977798,-77.024458,8th St,
38.977798,-77.024458,38.978227,-77.024457,8th St,
38.978387,-77.024457,38.978617,-77.024457,8th St,
38.981626,-77.024458,38.982110,-77.024457,8th St,
38.982227,-77.024457,38.982609,-77.024457,8th St,
38.889617,-77.023979,38.890511,-77.023963,9th St,
38.890511,-77.023963,38.890861,-77.023961,9th St,
38.890861,-77.023961,38.891119,-77.023962,9th St,
38.891119,-77.023962,38.891373,-77.023963,9th St,
38.892254,-77.023965,38.892520,-77.023971,9th St,
38.892520,-77.023971,38.892772,-77.023971,9th St,
38.892772,-77.023971,38.893024,-77.023972,9th St,
38.893024,-77.023972,38.893311,-77.023972,9th St,
38.893340,-77.023972,38.893574,-77.023973,9th St,
38.893644,-77.023974,38.893877,-77.023975,9th St,
38.894962,-77.023977,38.895521,-77.023978,9th St,
38.895521,-77.023978,38.895988,-77.023968,9th St,
38.896256,-77.023966,38.896802,-77.023969,9th St,
38.896802,-77.023969,38.897116,-77.023970,9th St,
38.898611,-77.023967,38.898899,-77.023967,9th St,
38.899261,-77.023967,38.899683,-77.023966,9th St,
38.901188,-77.023985,38.901464,-77.023986,9th St,
38.901464,-77.023986,38.901776,-77.023987,9th St,
38.902522,-77.024016,38.902928,-77.024043,9th St,
38.902928,-77.024043,38.904172,-77.024020,9th St,
38.904172,-77.024020,38.905645,-77.023992,9th St,
38.905645,-77.023992,38.907244,-77.023963,9th St,
38.907244,-77.023963,38.907709,-77.023965,9th St,
38.907709,-77.023965,38.908486,-77.023970,9th St,
38.909727,-77.023969,38.910205,-77.023969,9th St,
38.910409,-77.023969,38.910674,-77.023969,9th St,
38.910674,-77.023969,38.911042,-77.023968,9th St,
38.970050,-77.012846,38.970258,-77.012847,2nd St,
38.970258,-77.012847,38.970608,-77.012846,2nd St,
38.970608,-77.012846,38.971087,-77.012848,2nd St,
38.972048,-77.012888,38.972293,-77.012966,2nd St,
38.972293,-77.012966,38.972541,-77.013046,2nd St,
38.917106,-77.023945,38.917705,-77.023945,9th St,
38.961596,-77.024207,38.961928,-77.024205,8th St,
38.961928,-77.024205,38.962292,-77.024206,8th St,
38.962292,-77.024206,38.962620,-77.024207,8th St,
38.966221,-77.024205,38.966636,-77.024208,8th St,
38.970000,-77.024211,38.970338,-77.024212,8th St,
38.970477,-77.024212,38.970858,-77.024211,8th St,
38.970858,-77.024211,38.971103,-77.024211,8th St,
38.975899,-77.024461,38.976213,-77.024461,8th St,
38.979485,-77.024454,38.979907,-77.024453,8th St,
38.979907,-77.024453,38.980123,-77.024453,8th St,
38.980123,-77.024453,38.980404,-77.024452,8th St,
38.980404,-77.024452,38.980917,-77.024454,8th St,
38.980917,-77.024454,38.981354,-77.024455,8th St,
38.893877,-77.023975,38.894140,-77.023954,9th St,
38.894140,-77.023954,38.894690,-77.023964,9th St,
38.899941,-77.023966,38.900332,-77.023967,9th St,
38.900412,-77.023968,38.900732,-77.023968,9th St,
38.907240,-77.021919,38.908448,-77.021915,7th St,
38.908726,-77.021912,38.909165,-77.021915,7th St,
38.909200,-77.021915,38.909522,-77.021916,7th St,
38.909723,-77.021916,38.909980,-77.021916,7th St,
38.909980,-77.021916,38.910599,-77.021917,7th St,
38.910599,-77.021917,38.911031,-77.021919,7th St,
38.911207,-77.021919,38.911494,-77.021920,7th St,
38.911494,-77.021920,38.912106,-77.021915,7th St,
38.912706,-77.021918,38.913030,-77.021917,7th St,
38.913030,-77.021917,38.913521,-77.021914,7th St,
38.913521,-77.021914,38.913785,-77.021915,7th St,
38.913785,-77.021915,38.914000,-77.021916,7th St,
38.914332,-77.021916,38.915264,-77.021920,7th St,
38.915675,-77.021918,38.916104,-77.021907,7th St,
38.938911,-77.021472,38.939320,-77.021492,7th St,
38.939320,-77.021492,38.939709,-77.021511,7th St,
38.939737,-77.021511,38.939940,-77.021611,7th St,
38.940340,-77.021542,38.940625,-77.021557,7th St,
38.942078,-77.021626,38.942673,-77.021655,7th St,
38.942673,-77.021655,38.942971,-77.021669,7th St,
38.943128,-77.021677,38.943394,-77.021690,7th St,
38.943429,-77.021692,38.943682,-77.021703,7th St,
38.943742,-77.021706,38.944042,-77.021721,7th St,
38.944348,-77.021736,38.944718,-77.021754,7th St,
38.944718,-77.021754,38.945050,-77.021771,7th St,
38.945263,-77.021782,38.945471,-77.021793,7th St,
38.945569,-77.021797,38.945964,-77.021817,7th St,
38.948005,-77.021914,38.948308,-77.021929,7th St,
38.948788,-77.021954,38.949002,-77.021966,7th St,
38.949277,-77.021977,38.949489,-77.021988,7th St,
38.949538,-77.021991,38.949763,-77.022001,7th St,
38.955628,-77.013622,38.955978,-77.013639,2nd St,
38.956674,-77.013648,38.956943,-77.013648,2nd St,
38.956997,-77.013649,38.957285,-77.013650,2nd St,
38.957321,-77.013650,38.957550,-77.013649,2nd St,
38.957897,-77.013648,38.958162,-77.013652,2nd St,
38.961846,-77.013650,38.962100,-77.013648,2nd St,
38.962100,-77.013648,38.962326,-77.013648,2nd St,
38.962398,-77.013648,38.962620,-77.013647,2nd St,
38.962910,-77.013647,38.963260,-77.013647,2nd St,
38.963316,-77.013647,38.963603,-77.013648,2nd St,
38.963849,-77.013649,38.964231,-77.013649,2nd St,
38.964533,-77.013649,38.964875,-77.013648,2nd St,
38.965031,-77.013648,38.965294,-77.013647,2nd St,
38.965806,-77.013646,38.966057,-77.013646,2nd St,
38.969103,-77.021164,38.969361,-77.021164,6th St,
38.969617,-77.021166,38.969828,-77.021163,6th St,
38.973818,-77.021416,38.974180,-77.021415,6th St,
38.897554,-77.021915,38.897913,-77.021917,7th St,
38.897913,-77.021917,38.898180,-77.021913,7th St,
38.898192,-77.021913,38.898446,-77.021914,7th St,
38.902939,-77.021919,38.903179,-77.021917,7th St,
38.903179,-77.021917,38.904161,-77.021914,7th St,
38.912390,-77.021918,38.912609,-77.021918,7th St,
38.940986,-77.021574,38.941205,-77.021585,7th St,
38.941205,-77.021585,38.941625,-77.021607,7th St,
38.941625,-77.021607,38.941882,-77.021618,7th St,
38.917136,-77.031951,38.917356,-77.031951,14th St,
38.917356,-77.031951,38.918030,-77.031952,14th St,
38.918194,-77.031952,38.919102,-77.031951,14th St,
38.919275,-77.031952,38.919932,-77.031953,14th St,
38.920756,-77.031841,38.920998,-77.031865,14th St,
38.974868,-77.033419,38.975218,-77.033420,14th St,
38.975218,-77.033420,38.975467,-77.033420,14th St,
38.975467,-77.033420,38.975737,-77.033420,14th St,
38.977867,-77.033410,38.978589,-77.033413,14th St,
38.893018,-77.019925,38.893295,-77.019925,6th St,
38.893295,-77.019925,38.893598,-77.019924,6th St,
38.897366,-77.019900,38.897900,-77.019898,6th St,
38.897900,-77.019898,38.898206,-77.019906,6th St,
38.903012,-77.019903,38.903221,-77.019904,6th St,
38.963184,-77.031126,38.963427,-77.031016,13th Pl,
38.896379,-77.031968,38.896959,-77.031966,14th St,
38.896959,-77.031966,38.897212,-77.031964,14th St,
38.903278,-77.031954,38.903737,-77.031950,14th St,
38.910459,-77.031954,38.910714,-77.031953,14th St,
38.910714,-77.031953,38.911039,-77.031952,14th St,
38.914900,-77.031952,38.915262,-77.031952,14th St,
